Station,Country,ARMS_unit,date_start,date_end,Event_id,File_Name,File_Type,File_Download_URL,created_at,updated_at
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3674.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3678.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3689.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3695.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3681.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3687.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,ARMS_BelgianCoast_AZFPout_20180712_20180818_7B_IMG_3694.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3703.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3669_2.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
Belgium,Belgium,AZFPout,2018-07-12,2018-08-18,ARMS_Belgium_AZFPout_20180712_20180818,IMG_3675.JPG,Image,,2019-11-11 17:24:07.663910+00:00,2022-03-25 14:18:56.036366+00:00
